country,iso3c,year,gdp_const,gdppc_const,gov_exp_pctgdp,lf_participation,exports_const,imports_const,access_electricity,va_agriculture,va_industry,va_services,adj_savings,gdppc_growth,educ_secondary_complete,pop_0_14_pct,pop_65plus_pct,age_dependency_ratio,urban_pop_pct,fuel_exports_pct_exports,nat_resource_rents_pctgdp,gross_capital_const,gross_capital_pctgdp,democracy,PR,CL,vulnerability,dge,mimic,gini,nb_na_critiques,open,open_pct,iso2c,region,subregion,developed_economies,developing_economies_excl_china,developing_economies_excl_LDCs,LLDCs,LIDE,MIDE,HIDE,BRICS,EU,G20,G77,income_group,SEI,SIDS,hc,rnna
Luxembourg,LUX,2006,49917169128.3586,105614.179863952,35.7178490913472,55.45,85220279376.0738,66573512824.8269,100,146702013.424219,6360557804.70469,38975552425.6554,27.7664643148204,4.33910831451982,NA,18.4117609157879,14.0849627590057,48.0687717143743,87.009,0.755468291334598,0.0208984835862011,8225255096.76914,19.0038754886789,1,1,1,0.308790306268487,9.379286766052246,9.831331253051758,0.273,0,3.0409134742912465,304.09134742912465,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.030376672744751,154569.359375
Luxembourg,LUX,2007,53959794734.6914,112417.878458001,33.9888793613862,55.519,89590620695.3976,68280193291.0085,100,157393279.638281,7278132731.84179,41748009893.8265,36.1324652101471,6.44203136625568,61.7200012207031,18.1990461450997,14.0545942907115,47.6801570355237,87.409,0.772267080770856,0.032962175967571,9141189054.34101,19.5133253491461,1,1,1,0.309420877511288,9.400181770324707,9.5059051513671875,0.276,0,2.925711907590135,292.5711907590135,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.0686533451080322,160532.625
Luxembourg,LUX,2008,53797820276.3277,110094.792338745,34.6285196495168,55.587,89297083527.0023,69769096347.9925,100,132947382.119141,6365276563.02851,42461520991.0941,29.364664001068,-2.06647390176839,NA,17.9967243847921,14.030027168217,47.2130001747335,87.8,0.866779918350193,0.176060660673067,10069329872.7355,20.5796394806551,1,1,1,0.308753006938782,9.365386962890625,9.728455543518066,0.28,0,2.956740237020117,295.6740237020117,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.1074132919311523,167737.8125
Luxembourg,LUX,2009,52055333610.1398,104574.349887682,38.6720324373854,57.457,82829002828.0671,63438637408.9847,100,134411939.134766,5652222585.07187,41555803428.2191,4.11478628939628,-5.01426301262075,75.2600021362305,17.8127272031531,14.0208536361383,46.7542269196185,88.178,1.24434505311501,0.166374142577648,7690412188.81757,16.1829007965354,1,1,1,0.309488405212717,9.329692840576172,10.127495765686035,0.278,0,2.809849252576118,280.9849252576118,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.146662950515747,171915.59375
Luxembourg,LUX,2010,54012829450.8633,106544.057241723,37.5877794617632,57.054,91241385040.4304,72480620477.7234,100,154499670.019531,5814888269.9664,43101864151.2765,13.7641903167633,1.88354730979161,75.5199966430664,17.6440127665691,13.9918409176011,46.3029820293268,88.547,0.950253839201478,0.072919743736028,9320880214.54218,18.0831934936242,1,1,1,0.30767102982557,9.3471221923828125,9.944698333740234,0.278,0,3.031168838638521,303.11688386385214,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.186408281326294,177193.890625
Luxembourg,LUX,2011,54576884723.7121,105290.249048827,37.7583197126326,56.887,95245194338.2847,77370090673.9288,100,118603599.469141,5524250258.7543,43611045135.5808,13.888472704134,-1.17679786686928,74.9100036621094,17.4012674583628,13.958297980655,45.5970832607706,88.906,0.823809485060464,0.111627780528827,10211647091.216,19.2687977063888,1,1,1,0.306992877909889,9.280635833740234,9.917320251464844,0.28,0,3.1627910952787874,316.27910952787875,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.2287845611572266,184392.140625
Luxembourg,LUX,2012,55477349852.5629,104487.744238704,38.6174033671065,58.202,96787140987.5437,78732082098.9187,100,140014979.232422,5671216336.24648,44120861870.7715,21.8475949808203,-0.762183409548683,76.25,17.1533953588254,13.9654108927907,44.9939238363122,89.249,0.906015716616703,0.124315483837715,10160623921.9148,18.7523048822473,1,1,1,0.307778864754187,9.253954887390137,10.119152069091797,0.286,0,3.1637997047970723,316.37997047970725,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.272473096847534,191578.3125
Luxembourg,LUX,2013,57236975164.3722,105338.956059283,38.5515245916909,58.529,102900380602.338,83636638341.898,100,115893059.477344,6038591587.51289,45326712656.1765,19.3861352815212,0.814652308537674,78.3000030517578,16.8989604836331,14.0256757341215,44.8006246552271,89.574,0.9124571972713,0.0654807999878363,10264047166.0144,18.1453726914237,1,1,1,0.306749933618148,9.198089599609375,10.124576568603516,0.284,0,3.259029996056606,325.90299960566057,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.3175249099731445,198511.328125
Luxembourg,LUX,2014,58738350255.7597,105583.937014123,37.7373163017542,58.978,109605514277.919,90525091284.8331,100,132283893.410547,6313956044.27265,46088661757.7101,21.6579905670088,0.232564441498198,79.5699996948242,16.6370312128054,14.1251062865936,44.6592575642532,89.884,0.792755481602913,0.0511247766010698,11289680882.1082,19.0935867595733,1,1,1,0.304690888169578,9.194927215576172,10.004144668579102,0.283,0,3.4071540091156702,340.71540091156703,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.3639934062957764,206315.703125
Luxembourg,LUX,2015,60071584216.1375,105462.012584423,37.2151192531445,59.869,115238593327.577,95691946360.7722,100,134399734.492969,6932034609.2789,47895839682.4988,14.24406882669,-0.115476305532894,69.0699996948242,16.3778516112298,14.1954152151927,44.4196253128098,90.179,0.482115060084286,0.0121647269251085,11388662746.1066,18.9584857711264,1,1,1,0.303823160098291,9.186814308166504,9.952717781066895,0.286,0,3.5113197436149064,351.1319743614907,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.4119343757629395,212801.4375
Luxembourg,LUX,2016,63062062076.8293,108351.452158933,36.8348917454341,59.209,121356387492.787,99282301227.4996,100,133830554.380078,7358237343.51914,50260642143.4222,16.1635626861156,2.73979180152419,75.3423461914062,16.2394003425036,14.2424413802086,44.0799897017467,90.46,0.0630612554097925,0.0100663139177463,11089165274.4629,17.9319132619894,1,1,1,0.30169995176333,9.177214622497559,9.784099578857422,0.289,0,3.498754741820522,349.87547418205224,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.461406946182251,219508.625
Luxembourg,LUX,2017,63892707778.4988,107142.127556443,37.758533855547,58.835,121081080730.697,100030419141.339,100,124600516.642969,6808782150.79804,51343977186.9058,17.7703336921753,-1.11611296239622,72.4430084228516,16.0651112500211,14.3068137144371,43.8628572531404,90.727,0.0944590084151069,0.00960957126949073,11912535900.1086,18.8897175502242,1,1,1,0.304386382309598,9.163861274719238,9.824850082397461,0.293,0,3.4606687924164725,346.06687924164726,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.51247239112854,226336.625
Luxembourg,LUX,2018,64671765568.8058,106376.783565763,38.7943071095563,59.371,125454050486.059,103742751636.236,100,139955065.536328,6854030305.50351,51861428480.2968,15.7413227294753,-0.714325922150593,74.2424240112305,15.8788239869589,14.3776280584969,43.8270056967655,90.981,0.0980118110705392,0.0131614123128893,10954256273.5531,17.0446882898009,1,1,1,0.308301976854052,9.1652984619140625,9.810206413269043,0.296,0,3.5440010042473196,354.400100424732,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.565195083618164,232297.5625
Luxembourg,LUX,2019,66557495896.7378,107350.626687276,39.5135957666518,60.102,132976014208.796,111431509541.333,100,129580010.496094,7563692502.55351,53008375226.3386,10.9214963629772,0.915465845901139,75.2209701538086,15.7072348387034,14.4700667405182,43.8630889675752,91.223,0.0974079283313646,0.00887356762506664,12226046519.5609,18.6929443935291,1,1,1,0.307548762428268,9.16632080078125,9.86683177947998,0.296,0,3.6721261889017103,367.21261889017103,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,3.619642972946167,238792.5625
Luxembourg,LUX,2020,65951935965.6765,104616.03467801,42.823675935753,60.103,133765445944.63,111011284862.548,100,119013009.725781,7237106273.68515,52679938329.9687,15.2442160697308,-2.54734610654114,74.4377670288086,NA,14.5852263807154,44.0085433965712,91.453,0.0826630989449791,0.00666359766515693,11437572293.3512,17.3453237368818,1,1,1,0.308469850862935,9.136214256286621,10.17994499206543,0.296,2,3.7114411764131936,371.1441176413194,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,NA,NA
Luxembourg,LUX,2021,70679635853.8902,110425.88843286,39.4110448659676,61.482,147514352163.193,124747225313.47,100,127649458.066406,7205207778.07968,57231312210.5785,20.3981300300548,5.55350216888992,76.9224014282227,NA,14.7153406197971,44.1975308641975,91.672,0.159643807540975,0.00475136757511518,13316018669.1562,18.8395798502118,1,1,1,0.307826423160484,NA,NA,0.295,4,3.8520512193849643,385.20512193849646,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,NA,NA
Luxembourg,LUX,2022,71655146215.6371,109714.924316129,40.4863302764127,60.942,146568658850.869,122369453756.368,100,129290427.631641,6666626921.1996,58478152840.2148,NA,-0.643838258238688,77.4083404541016,NA,14.8424375777289,44.3443744322715,91.881,0.226212692957831,NA,12016714722.4867,17.7457699699467,1,1,1,0.306604214328341,NA,NA,NA,5,3.753228160304101,375.3228160304101,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,NA,NA
Luxembourg,LUX,2023,70870003856.6378,106342.757463856,NA,61.524,144565832751.486,122198825097.458,NA,131218761.035547,6698618615.88789,57522593739.2671,NA,-3.07357168889484,NA,NA,15.1061948765445,44.7725431159019,92.078,0.13805948803186,NA,11925213194.3969,17.9502229880758,1,1,1,NA,NA,NA,NA,7,3.7641405860310018,376.4140586031002,LU,Europe,Western Europe,1,0,0,0,0,0,0,0,1,0,0,High income,0,0,NA,NA
Macao,MAC,1990,10507335800.878,31369.8635643468,NA,57.531,7150199627.06121,3641237489.64566,99.8492813110352,NA,NA,NA,NA,4.80520751844044,NA,25.5095867460908,6.53488948317256,43.9388404962549,99.763,0.00932806454379963,0.00191367383640553,2033707022.16248,22.8110599078341,NA,NA,NA,NA,NA,NA,NA,6,1.0270383778735928,102.70383778735928,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,1.9807876348495483,27029.55859375
Macao,MAC,1991,10891784073.7337,30973.3657720283,NA,57.992,7120350733.94526,4039731496.21693,99.8805847167969,NA,NA,NA,NA,-1.26394490529162,25.8600006103516,25.5900301448423,6.52694486808781,44.4432578085208,99.805,0.017405916533475,0.00191073903714248,2660336761.79215,27.6162983608733,NA,NA,NA,NA,NA,NA,NA,6,1.0246330770617744,102.46330770617745,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,1.998164176940918,30043.365234375
Macao,MAC,1992,12340285213.8884,33271.1922725489,NA,58.244,7697026515.11644,4466339009.70632,99.9114303588867,NA,NA,NA,NA,7.41871747950533,NA,25.7298287934951,6.57880421277722,45.392075388861,99.839,0.0173031661482616,0.00195001869429506,3576874314.21677,32.0299139845325,NA,NA,NA,NA,NA,NA,NA,6,0.9856632414892222,98.56632414892222,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.015693187713623,34540.30859375
Macao,MAC,1993,12980344592.4294,33802.9807094517,NA,60.171,7887358525.87599,4542783822.13473,99.9416198730469,NA,NA,NA,NA,1.59834499631553,NA,25.8358342405031,6.65912282519049,46.3643328416407,99.867,0.017727571768995,0.001434625295453,3738759855.96423,31.9842271992202,NA,NA,NA,NA,NA,NA,NA,6,0.9576126627069995,95.76126627069996,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.0333759784698486,39097.66015625
Macao,MAC,1994,13532372881.6583,34103.7623025662,NA,61.834,8283732491.14034,4792934217.73381,100,NA,NA,NA,NA,0.889807900965494,NA,25.7582094134961,6.73431225912953,46.9107280374385,99.891,0.0107598304665631,0.00175308274359916,3811369502.22997,31.985111168614,NA,NA,NA,NA,NA,NA,NA,6,0.9663247401790256,96.63247401790257,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.0512139797210693,43502.01171875
Macao,MAC,1995,13978374142.7441,34151.9035982021,NA,63.287,8759502095.17867,4755489419.15776,100,NA,NA,NA,NA,0.141161245521076,NA,25.4533569555372,6.80611397742122,47.1148523819451,99.91,0.00477241588794387,0.0026598693592288,3437493516.63355,26.3243204730861,NA,NA,NA,NA,NA,NA,NA,6,0.9668500339398768,96.68500339398769,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.0692083835601807,47220.24609375
Macao,MAC,1996,13919801373.6835,33533.6096691965,12.4587574771749,64.55,8709109429.47281,4381998488.95197,100,NA,NA,NA,NA,-1.8104230331631,NA,25.116365383491,6.87986222095013,47.0312162396704,99.98,0.39451135314299,0.00272245739392018,2776575888.4895,19.6173085668311,NA,NA,NA,NA,NA,NA,NA,5,0.940466574700884,94.0466574700884,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.0955746173858643,49460.76171875
Macao,MAC,1997,13880943900.6668,33263.7045307135,13.368609927365,65.63,8558173123.79745,4331872704.27668,100,NA,NA,NA,NA,-0.804879466140335,NA,24.6955291116028,6.94511033105339,46.5573252322335,100,0.423261803066598,0.0024700951416263,2700569299.7084,18.6832525318749,NA,NA,NA,NA,NA,NA,NA,5,0.928614503474431,92.8614503474431,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.122276544570923,51727.41796875
Macao,MAC,1998,13246386465.2077,31367.2423992605,15.0212212839706,65.415,8348143260.49579,4289881891.81601,100,NA,NA,NA,NA,-5.70129562599372,NA,24.1887523924847,7.01177834015279,45.664388971864,100,1.48205789779031e-5,0.00206941045661232,2316608641.01951,16.0053836793392,NA,NA,NA,NA,NA,NA,NA,5,0.9540734135687652,95.40734135687651,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.1493189334869385,53337.79296875
Macao,MAC,1999,12934036571.4891,30262.1351696049,18.6910246964723,65.717,8290016468.63843,4682274669.22632,100,NA,NA,NA,NA,-3.52312522595739,NA,23.5800689798582,7.07747194961098,44.376771351649,100,0,0.00114701339124268,2404504528.60436,15.8347347500382,NA,NA,NA,NA,NA,NA,NA,5,1.0029576664766804,100.29576664766805,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.176705837249756,54980.6015625
Macao,MAC,2000,13677257382.818,31763.2544886623,15.0208710170869,65.52,9871524420.89894,4931707273.1594,100,NA,NA,NA,NA,4.96038799193886,NA,22.8450472436896,7.14014575506107,42.6774111246227,100,0,0.00109989412783637,1682548089.63751,10.3790763118689,NA,NA,NA,NA,NA,NA,NA,5,1.0823245684222362,108.23245684222363,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.204441547393799,55278.92578125
Macao,MAC,2001,14072365670.3952,32432.2785674008,15.2981821107019,64.912,10428744040.9703,5161759502.11063,100,NA,NA,NA,NA,2.10628315488654,28.3299999237061,21.8948800971827,7.18629598427408,40.6250506399266,100,0.00110190574508336,0.0012515633431334,1605798419.68117,9.24118159384526,NA,NA,NA,NA,NA,NA,NA,5,1.1078807862333708,110.78807862333707,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.231682300567627,55472.04296875
Macao,MAC,2002,15326235574.0235,34959.4789553457,14.9301382142248,64.133,11709708684.8123,5753339466.83442,100,NA,NA,NA,NA,7.7922381638801,NA,20.7354379585625,7.166227352669,38.3606909197641,100,3.48400332375004e-5,0.00129294906675416,1805156483.55115,9.88855116514691,NA,NA,NA,NA,NA,NA,NA,5,1.1394218800371902,113.94218800371901,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.2592594623565674,55899.49609375
Macao,MAC,2003,17110355242.1811,38571.5853069907,14.5792782404764,61.701,13065839367.1893,6358677105.15643,100,NA,NA,NA,NA,10.3322659821642,NA,19.4586724327144,7.10250227586222,36.0114548871835,100,0,0.00166554584265641,2668298345.81251,13.6347831345337,NA,NA,NA,NA,NA,NA,NA,5,1.135249163293797,113.5249163293797,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.287177562713623,57857.2265625
Macao,MAC,2004,21666881104.6031,47650.9371115089,11.8528167936293,62.704,16972298148.0232,7491711249.92872,100,NA,NA,NA,NA,23.5389645830103,NA,18.1907433677483,7.03307756117793,33.653136748293,100,0,0.00142006573846366,3735256758.9952598,16.0689606708674,NA,NA,NA,NA,NA,NA,NA,5,1.1290969512337692,112.9096951233769,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.3154406547546387,61506.44921875
Macao,MAC,2005,23416613628.498,49454.3054456136,11.5608479186984,63.911,16800576378.3157,7979689950.86063,100,NA,NA,NA,NA,3.78453907398423,NA,17.0163899117339,6.94898473084442,31.4580319885838,100,0,8.13289697051987e-4,5982546541.81078,25.5371349381512,NA,NA,NA,NA,NA,NA,NA,5,1.0582344109320216,105.82344109320215,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.344053030014038,69108.375
Macao,MAC,2006,26552262689.9897,53221.6129284219,10.8659485438688,65.85,18281178153.4434,9162490984.4752,100,NA,NA,NA,NA,7.61775430645031,35.7000007629395,15.8681973839558,6.86599318127987,29.5548030580023,100,0,7.62848827837186e-4,8494267068.55609,33.5204261683499,NA,NA,NA,NA,NA,NA,NA,5,1.0335717696957316,103.35717696957317,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.389871835708618,80931.796875
Macao,MAC,2007,30396057675.6624,58352.9615581923,10.0737170015824,68.597,21692290323.418,11407862947.6503,100,NA,NA,NA,NA,9.64147523426533,NA,14.9023509893739,6.81144338572267,27.8966416389627,100,0,9.14438870209263e-4,10452285965.2983,36.5478705097145,NA,NA,NA,NA,NA,NA,NA,5,1.0889620497585455,108.89620497585456,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.436586380004883,96080.5625
Macao,MAC,2008,31426984260.6549,58122.7746636858,13.6848909715724,69.757,23017847038.3523,10961037635.5687,100,NA,2382720281.28379,27091898214.6656,NA,-0.39447337094785,NA,14.1202432269296,6.79491724665535,26.5005416104195,100,0,0.00134690575890845,8964637452.47935,30.4045920575905,NA,NA,NA,NA,NA,NA,NA,5,1.0812009320430074,108.12009320430073,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.4842143058776855,107997.7734375
Macao,MAC,2009,31827365243.6857,59490.4023246461,17.0543308338125,69.968,22933134187.8491,8568518380.86477,100,NA,1950013573.7067,35867711781.7767,NA,2.35299788916453,NA,13.4821428571429,6.83760917080237,25.413454167829,100,0,0.00122316242318777,5959298716.47131,18.5051316117728,NA,NA,NA,NA,NA,NA,NA,5,0.9897662696086208,98.97662696086208,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.5327727794647217,114406.8828125
Macao,MAC,2010,39823293275.2523,74158.8329148087,14.7043200834524,69.986,32044780714.3633,9999316435.08043,100,NA,1876345443.85233,35985644290.1238,NA,24.6568017982383,NA,12.9673980294267,6.96350693090242,24.5517759645225,100,0,9.05336110860392e-4,5244348471.44238,13.2466360172923,NA,NA,NA,NA,NA,NA,NA,5,1.0557664545431134,105.57664545431133,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.5749733448028564,118919.078125
Macao,MAC,2011,48431770969.9498,88121.854021015,11.9996307702936,70.867,40293709637.8219,12198151571.9102,100,NA,2011065100.77033,44539778402.1971,NA,18.8285340496749,44.8699989318848,12.7581549365324,7.17271870507659,24.1388656743388,100,0,9.18692177244038e-4,6481260164.84656,13.7731097556848,NA,NA,NA,NA,NA,NA,NA,5,1.083831133127497,108.38311331274969,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.61140513420105,124949.453125
Macao,MAC,2012,52907945538.6116,93164.193587976,10.9045819194651,70.739,44544216186.6764,13941069368.8891,100,NA,2224691985.31172,48805304662.31,NA,5.72200803419156,NA,12.5833497329085,7.45090395619679,24.5585945210888,100,0,6.37773144866662e-4,7583037238.81171,14.6470383679147,NA,NA,NA,NA,NA,NA,NA,5,1.1054159249650626,110.54159249650625,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.6493029594421387,133012.40625
Macao,MAC,2013,58597069309.2292,98998.2586741496,10.4709024651539,70.859,50397257843.2658,15611609839.5469,100,NA,2289592645.43016,55398344983.6945,NA,6.26213232948183,NA,12.4865771114637,7.79140632959383,25.5094922147512,100,0,5.215709086089e-4,8100434045.68194,14.0691068856727,NA,NA,NA,NA,NA,NA,NA,5,1.1264875267817551,112.64875267817551,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.6887404918670654,142046.3125
Macao,MAC,2014,57396728726.8363,92322.2273232045,11.3696409058529,71.403,48160524391.1079,17974460372.0564,100,NA,3035148334.07237,53446748306.3181,NA,-6.7435846249772,81.867301940918,12.4991528410323,8.18977099937081,26.5812475694649,100,0,7.07754579992928e-4,11049935539.0938,19.7963130193653,NA,NA,NA,NA,NA,NA,NA,5,1.1522431021794863,115.22431021794864,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.729795455932617,156086.40625
Macao,MAC,2015,45048190598.3249,70070.2918001631,15.3757768555912,70.961,35365862822.1056,18015494128.9624,100,NA,3466892758.38577,41319054823.0674,NA,-24.1024682443386,NA,12.6154944899806,8.61030346572289,27.6834071152368,100,0,6.76701941454292e-4,11413833006.0514,25.336939962414,NA,NA,NA,NA,NA,NA,NA,5,1.1849833754044932,118.49833754044931,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.7725508213043213,170688.921875
Macao,MAC,2016,44742259638.202,68570.512855482,16.3075095362182,70.062,34685622257.937,16120643762.6814,100,NA,2875943914.11134,41805451284.6089,NA,-2.14039203512726,51.9799995422363,12.9292339222892,9.03601779251992,28.7304709463712,100,NA,7.66339291005204e-4,9853787155.87391,21.847179361943,NA,NA,NA,NA,NA,NA,NA,5,1.1355319653377274,113.55319653377272,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.817094326019287,182432.5
Macao,MAC,2017,49153900999.4643,75807.990437175,15.1856972229605,69.814,40515944918.9564,17400346671.2052,100,NA,2317285019.35219,46321508989.5691,NA,10.554795757393,NA,13.2804356031707,9.4998178807819,29.8365829190003,100,0,8.16577243915305e-4,9442120184.79415,19.5830170062392,NA,NA,NA,NA,NA,NA,NA,5,1.1782643984002976,117.82643984002978,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.8635191917419434,193451.59375
Macao,MAC,2018,52302387928.1473,79378.3395479546,14.5738346883062,70.009,44498294812.6518,18257270288.4583,100,NA,2123331481.53532,49441611254.2376,NA,4.70972662669182,NA,13.654066582652,10.0197033267959,31.203429722938,100,0,3.78495372010862e-4,8880669279.67789,17.2476640024061,NA,NA,NA,NA,NA,NA,NA,5,1.1998604191327424,119.98604191327424,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.9119250774383545,202325.46875
Macao,MAC,2019,50961633173.3488,75835.7636508166,15.8314408094637,69.603,43510260196.7978,17512322171.1003,100,NA,2228434198.00389,47868817159.7374,NA,-4.46289997663381,NA,14.0194708366839,10.6213504547121,32.8591001563862,100,0,3.45302748769397e-4,7242599906.10083,14.140009897872,NA,NA,NA,NA,NA,NA,NA,5,1.1974220323812315,119.74220323812314,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,2.9624180793762207,207819.984375
Macao,MAC,2020,23271041384.4531,33952.4969134127,43.1009382079705,68.495,14968192709.0159,14907336583.262,100,NA,2017694163.25359,21071449674.379,NA,-55.2289114279301,NA,NA,11.3116365683283,34.5607535716319,100,0,9.2361911978552e-4,6060039292.94235,26.0881805295573,NA,NA,NA,NA,NA,NA,NA,7,1.2838071489244622,128.3807148924462,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,NA,NA
Macao,MAC,2021,28748111098.7847,42121.7745037138,31.413478724442,69.43,27472824547.3371,22918968263.2594,100,NA,2117450861.59049,27117263922.3733,NA,24.0609037124274,NA,NA,12.0335194887111,35.9475093221149,100,NA,7.24556273813068e-4,6125748899.72378,22.8160822180812,NA,NA,NA,NA,NA,NA,NA,7,1.7528731761693646,175.28731761693646,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,NA,NA
Macao,MAC,2022,23110797292.1894,34121.9508226626,49.0371588898836,68.018,20561899448.0879,20186694286.6514,100,NA,1994492444.56216,22080067151.4757,NA,-18.9921335824679,NA,NA,12.7420560469024,37.0195565931432,100,0,NA,4949982171.59602,23.1273217837251,NA,NA,NA,NA,NA,NA,NA,7,1.7631842475859036,176.31842475859034,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,NA,NA
Macao,MAC,2023,40458079958.3397,59602.3570393926,NA,64.953,38543017675.9973,22156314618.1403,NA,NA,2129639782.93069,38948863860.2021,NA,74.6745294521873,NA,NA,13.479471895326,38.072078888916,100,0,NA,6062905463.18969,15.4494108218169,NA,NA,NA,NA,NA,NA,NA,8,1.5003018521057012,150.03018521057012,MO,Asia,Eastern Asia,0,1,1,0,0,0,1,0,0,0,0,High income,1,0,NA,NA
Madagascar,MDG,1990,6492398920.48671,538.536275056569,NA,86.209,1057392093.13497,1138175509.83028,NA,NA,NA,NA,27.5600923668609,0.129377410638895,NA,45.5625762104896,2.92912304358151,95.4134806607625,23.566,0.514116989248159,5.13716500766513,560596932.498169,35.9623142146368,4,4,4,NA,36.07389831542969,NA,0.438,4,0.3381750921122784,33.81750921122784,MG,Africa,Sub-Saharan Africa,0,1,0,0,1,0,0,0,0,0,1,Low income,0,0,1.3602694272994995,39777.37890625
Madagascar,MDG,1991,6082965417.7811,489.716098120013,NA,86.198,1080158723.49489,910369986.445244,NA,NA,NA,NA,19.9996608253875,-9.06534604960984,NA,45.5344755706337,2.90861055087779,94.7673586289935,24.119,0.457299443825486,6.2042741515873,357991025.031128,30.6747092543918,4,4,4,NA,36.543113708496094,NA,0.438,4,0.3272299895247842,32.72299895247842,MG,Africa,Sub-Saharan Africa,0,1,0,0,1,0,0,0,0,0,1,Low income,0,0,1.3771570920944214,39286.6796875
Madagascar,MDG,1992,6154798240.80708,480.810932444988,NA,86.147,1085717557.10924,916072975.420892,9.2,NA,NA,NA,26.8122652975007,-1.81843433556932,NA,45.461249087091,2.8881905248702,94.1715188550484,24.681,3.48402528900685,5.70482651152286,392364598.693545,36.093866863912,4,4,4,NA,36.81534194946289,NA,0.438,4,0.32524064221277166,32.524064221277165,MG,Africa,Sub-Saharan Africa,0,1,0,0,1,0,0,0,0,0,1,Low income,0,0,1.3942545652389526,39323.6875
